export id,app settings,dataset,dataset id,ROI Name,Channel Identifier,Raw Channel Identifier,id,x,y,Number of localisations,Skew,Circularity,Density (nm^-2),Area (nm^2),Discretised area (nm^2),Radius of gyration (nm),Length (nm),Count Type,Counts in Channel 1,Counts in Channel 2,Positivity in Channel 1,Positivity in Channel 2
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56261,33123.215,13702.773,23,1.0831149,0.80656284,0.000671967,34227.875,7600,92.989075,231.42761,binned,8,9,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56260,32713.777,13669.799,21,1.3141738,0.80212915,0.00545105,3852.4688,4800,27.172611,83.97029,binned,8,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56257,29879.092,19700.367,53,1.1290171,0.52335644,0.001204648,43996.25,14000,75.65609,177.44287,binned,30,1,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56256,30504.443,19802.184,33,2.093279,0.6383767,0.003981345,8288.656,5200,43.166145,151.16919,binned,13,2,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56255,31695.945,12887.513,297,1.1219666,0.76978457,0.006638448,44739.375,34000,64.27498,179.57434,binned,75,1,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56254,31542.623,13436.034,46,4.054497,0.42249915,0.001201733,38278.062,11600,123.21923,349.96564,binned,17,5,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56251,30776.738,17248.777,63,2.07886,0.6417749,0.000258698,243527,17600,235.80925,850.3014,binned,10,4,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56250,30345.578,16098.408,68,1.1174651,0.7465643,0.000740735,91800.75,17200,88.97484,207.9426,binned,37,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56248,30164.105,21318.764,22,2.9878793,0.4163237,0.000127348,172755,6400,183.19598,1046.6494,binned,14,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56242,31755.709,11961.156,17,1.296395,0.8514402,0.007510104,2263.6172,3200,21.608097,65.75227,binned,7,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56241,28062.043,11895.916,37,3.962276,0.41405696,0.005366451,6894.6875,6400,42.55252,164.30627,binned,11,2,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56240,26896.555,12081.35,19,2.1142418,0.49167567,6.97E-05,272482.5,5200,271.16644,1141.0012,binned,7,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56237,25253.23,13750.281,35,1.1700903,0.8057868,0.003638419,9619.5625,8400,37.408127,100.81964,binned,20,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56236,24846.467,12273.032,33,2.5715563,0.726704,4.22E-05,782185.5,10400,390.0756,1082.6588,binned,1,0,FALSE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56234,29364.03,16370.738,54,2.9463303,0.62146235,0.004748192,11372.75,9600,49.147793,200.14662,binned,19,2,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56233,33939.73,16294.111,82,5.6407714,0.49317548,0.001329599,61672.75,18400,179.11565,532.9709,binned,21,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56232,32799.156,17142.508,38,1.5532476,0.6325203,0.006106901,6222.4688,6400,34.53125,105.7134,binned,16,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56230,32762.39,18274.078,29,1.7447584,0.6256806,0.004003693,7243.3125,6400,40.88728,108.939575,binned,15,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56223,21779.828,11900.374,50,1.9481354,0.5736231,0.001218487,41034.5,14000,83.514694,252.46043,binned,22,4,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56222,22523.969,11942.036,33,1.5855433,0.7100086,0.006428206,5133.625,5600,27.482088,87.0609,binned,14,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56218,26989.06,14643.253,25,1.1067966,0.6917274,3.70E-05,675435.25,8000,430.53622,1171.4972,binned,1,2,FALSE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56215,38842.883,13191.845,28,1.351132,0.52233917,8.92E-05,313759,8400,224.57788,345.90097,binned,10,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56214,38113.996,14297.702,26,1.1121287,0.8198968,5.97E-05,435527.88,9600,350.13693,712.83594,binned,0,0,FALSE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56211,20627.781,14886.034,117,1.0582147,0.76805556,0.009696832,12065.797,12000,33.266647,98.923416,binned,24,1,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56210,20550.752,14090.517,19,1.8166277,0.66925514,0.00727425,2611.9531,3200,22.920881,91.96836,binned,8,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56209,13442.709,12340.992,19,1.8782384,0.55409175,0.00064932,29261.375,5200,87.34991,324.5753,binned,9,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56208,12767.294,11920.072,47,1.9819288,0.6803744,0.003031071,15506.07,6800,49.752945,162.99754,binned,13,3,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56207,20080.02,8801.257,59,4.0344667,0.537084,0.0011442,51564.42,14000,134.93623,460.39075,binned,19,1,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56206,20129.041,8031.482,42,2.7856119,0.5097817,0.001637531,25648.375,8800,75.00968,269.78784,binned,12,7,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56205,12035.989,5476.193,47,2.3751884,0.5945925,0.000135108,347871.1,13200,434.8147,1120.415,binned,0,0,FALSE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56204,13073.338,4675.796,21,3.0217283,0.55624294,0.000950775,22087.25,4800,115.94124,318.7481,binned,0,7,FALSE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56203,21358.404,14149.803,25,1.4615387,0.5600001,0.000395401,63226.875,9200,117.46484,467.51633,binned,11,7,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56197,28193.121,14249.542,81,1.312195,0.8014376,0.002796998,28959.625,18000,62.964943,179.48767,binned,45,2,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56194,11972.931,12983.916,37,2.7798796,0.7476437,0.004716633,7844.578,7200,40.99336,142.6489,binned,15,2,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56192,19399.62,7854.0703,231,1.5114403,0.8139916,0.005948626,38832.5,34400,66.49826,229.52383,binned,66,8,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56190,30317.125,12412.949,20,2.0782666,0.7277454,0.00629469,3177.2812,3600,27.345554,96.15088,binned,0,12,FALSE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56188,12393.635,4200.026,17,3.156144,0.48192406,0.000336831,50470.438,5200,152.7707,516.8924,binned,12,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56184,18665.213,8963.493,29,1.1322685,0.76910096,9.18E-05,315825.72,10400,230.18709,548.50665,binned,5,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56183,22195.625,9987.138,38,1.4847122,0.8091742,0.001550929,24501.453,7600,66.20812,203.10468,binned,14,3,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56182,22496.26,8658.2705,33,3.6514015,0.415222,0.000304299,108445.875,7600,273.549,832.40454,binned,8,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56181,23226.992,16609.602,288,1.0980748,0.8619262,0.0108617,26515.188,21600,46.241642,129.98427,binned,44,3,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56180,22889.344,16435.06,20,3.1649146,0.44908822,0.001660699,12043.125,6000,60.156498,252.35535,binned,12,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56177,8579.719,12568.642,23,2.5638802,0.472752,0.000393343,58473.125,7200,105.49508,551.0375,binned,10,8,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56176,9439.174,12802.96,115,1.0428749,0.7996803,0.006270137,18340.906,15200,44.503708,127.526566,binned,30,1,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56174,13465.736,13706.976,99,1.5187372,0.77294064,0.005862064,16888.25,15200,46.60776,153.08255,binned,32,8,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56172,23571.986,17044.203,23,1.0875657,0.8525939,0.002532218,9082.947,7200,39.931374,118.866486,binned,16,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56171,38174.6,10022.247,33,1.8388593,0.7615151,0.001526069,21624.188,8800,65.035225,201.21692,binned,21,3,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56170,39167.633,10770.236,177,1.039413,0.78176355,0.01206287,14673.125,14400,36.75894,103.47983,binned,33,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56169,8870.302,11272.887,68,3.2077534,0.62277055,0.004842744,14041.625,10800,58.005745,220.75414,binned,20,4,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56168,9687.07,11596.852,17,1.0471612,0.66049814,0.000123661,137472.81,5200,188.52774,526.08887,binned,5,6,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56166,12408.125,1794.0798,42,1.495972,0.68591565,0.005270831,7968.383,8000,35.56818,98.18756,binned,21,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56164,22291.344,15877.148,34,3.820962,0.5711788,0.002011984,16898.742,7600,74.92166,236.23851,binned,16,2,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56163,10845.037,12094.098,23,2.4660485,0.67617637,0.003844727,5982.2188,6800,41.282375,148.25726,binned,13,3,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56160,40390.09,10831.235,18,1.3358289,0.79825795,0.00473209,3803.8164,2800,29.652506,86.63142,binned,9,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56159,37240.99,12443.886,47,1.5971144,0.7951533,0.002116426,22207.25,10000,60.83143,185.051,binned,24,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56153,23950.156,18148.475,35,4.4272175,0.51724213,0.000117965,296698,9600,415.49063,1120.5353,binned,0,0,FALSE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56152,22344.844,18111.244,73,2.0529814,0.6722167,0.007850464,9298.8125,9600,35.570164,156.39647,binned,19,1,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56148,20529.133,16949.854,31,1.742217,0.6322162,5.24E-05,591938,11600,343.8466,1090.9542,binned,1,10,FALSE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56147,20196.262,20076.04,80,1.3341918,0.89445525,0.003550707,22530.723,18400,61.354713,167.58296,binned,42,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56146,19053.51,18483.648,17,2.1912093,0.45988274,0.000125427,135537.5,5200,221.39253,848.25,binned,8,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56145,7401.848,10587.787,48,2.8106496,0.5697596,0.000961917,49900.375,11200,104.30907,447.35236,binned,22,3,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56136,28188.41,16629.883,21,1.2043138,0.7439621,3.64E-05,577677.8,6800,311.0704,1150.4634,binned,9,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56131,12652.296,7139.6797,45,1.9223955,0.6781426,0.001437855,31296.625,9600,75.077835,277.35336,binned,22,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56129,29947.197,23567.432,28,3.5021305,0.4205112,6.75E-05,414911.7,8400,431.55005,1567.3462,binned,3,1,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56127,13087.268,10707.687,32,6.823962,0.3712902,0.001218351,26265.016,9600,145.2436,417.70578,binned,11,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56123,16241.912,48004.03,31,3.2111433,0.59673584,0.00375465,8256.43,6800,49.376198,170.05719,binned,13,1,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56122,15862.334,47707.15,85,2.3120036,0.63530296,0.001323915,64203.5,20800,96.08048,340.49728,binned,36,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56120,14217.247,10942.183,42,1.4118022,0.80723923,0.00856482,4903.7812,8000,28.519676,83.44429,binned,17,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56119,15823.96,8753.268,30,5.095928,0.55649436,6.73E-05,445771.5,8000,309.62186,1101.8458,binned,0,5,FALSE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56118,15189.507,9707.107,16,1.9546752,0.5385509,0.000103774,154180.7,5200,262.21753,795.7606,binned,8,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56116,17872.555,11723.485,81,1.1028713,0.8941787,0.012871668,6292.8906,7600,25.263649,79.4718,binned,16,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56106,16654.916,47159.457,23,1.1989511,0.72831553,0.009431786,2438.5625,3600,22.3873,63.904427,binned,8,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56101,15045.239,48413.594,67,2.3562257,0.59636056,0.001149843,58268.824,19200,111.397026,467.86285,binned,36,3,TRUE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56100,14702.878,48815.387,28,1.35754,0.80116594,0.002725724,10272.5,7600,46.008377,111.876434,binned,19,1,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56097,21020.05,62117.395,43,2.5300436,0.68872213,6.89E-05,623996,15200,354.8517,839.55994,binned,5,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56096,19730.678,62220.105,24,1.4893253,0.6432167,7.99E-05,300316,7200,257.70795,891.77905,binned,1,7,FALSE,TRUE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56091,8256.179,9266.712,44,1.1827564,0.8693521,0.005083014,8656.281,8400,40.797123,101.02484,binned,24,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56089,16915.508,34344.008,26,2.2642555,0.53437006,0.000273319,95127,10000,164.67252,486.07617,binned,13,1,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56087,14777.641,35001.453,18,3.268445,0.45440137,0.000642806,28002.234,4800,96.792435,400.88745,binned,7,2,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56086,15487.89,34842.168,17,1.1780726,0.7354597,0.003587846,4738.2188,4800,32.457703,92.63512,binned,10,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56085,13754.807,38126.938,32,1.2819549,0.75364166,0.007457849,4290.7812,5600,25.111874,64.17264,binned,14,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56084,13703.305,37021.285,21,2.5653486,0.60456914,0.000211417,99329.69,7600,247.93741,618.5925,binned,2,0,FALSE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56076,15156.127,38148.72,19,4.0647626,0.40322098,0.00033598,56551,4800,192.15259,625.0195,binned,9,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56075,11121.765,7774.293,81,1.5952847,0.7682937,0.002263534,35784.75,16400,66.616615,208.80942,binned,30,2,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56070,14294.997,50062.047,41,1.8228959,0.56373084,0.000137185,298865.84,12800,333.56705,991.31433,binned,10,1,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56066,18418.49,21804.799,39,1.1466793,0.79202795,0.002876928,13556.125,8800,42.258224,101.84779,binned,20,1,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56065,25727.322,52054.285,98,1.2479801,0.91473025,0.007424137,13200.1875,13200,37.995075,120.294075,binned,31,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56064,24118.219,52662.79,81,1.2148647,0.8623828,0.011564613,7004.125,8800,28.03592,77.99403,binned,18,0,TRUE,FALSE
0,sb tem 30,ONI EVs sample1-9,d-zstibjslbfng9xmf0lq,Full Field of View, Channel 1-Channel 2 Merged Clusters, Channel 1-Channel 2 Merged Clusters,56062,14858.645,51742.453,35,3.8079128,0.40629098,0.000671925,52089.125,8000,141.8026,578.83093,binned,14,0,TRUE,FALSE
